"Mês/Ano";"Tipo";"Ação Orçamentária";"Linguagem Cidadã";"Tipo de Favorecido";"UF";"Município";"Valor Transferido";
"03/2016";"Legais, Voluntárias e Específicas";"12KU - APOIO A IMPLANTACAO DE ESCOLAS PARA EDUCACAO INFANTIL";"Sem informação";"Administração Pública Municipal";"PB";"SAPÉ";"R$ 6.744,90";
"08/2016";"Legais, Voluntárias e Específicas";"12KU - APOIO A IMPLANTACAO DE ESCOLAS PARA EDUCACAO INFANTIL";"Sem informação";"Administração Pública Municipal";"PB";"AREIA DE BARAÚNAS";"R$ 49.589,53";
"12/2016";"Legais, Voluntárias e Específicas";"12KU - APOIO A IMPLANTACAO DE ESCOLAS PARA EDUCACAO INFANTIL";"Sem informação";"Administração Pública Municipal";"PB";"SANTO ANDRÉ";"R$ 59.691,74";
"12/2016";"Legais, Voluntárias e Específicas";"12KU - APOIO A IMPLANTACAO DE ESCOLAS PARA EDUCACAO INFANTIL";"Sem informação";"Administração Pública Municipal";"PB";"SÃO JOSÉ DOS RAMOS";"R$ 59.691,74";
"05/2016";"Legais, Voluntárias e Específicas";"12KU - APOIO A IMPLANTACAO DE ESCOLAS PARA EDUCACAO INFANTIL";"Sem informação";"Administração Pública Municipal";"PB";"AREIA DE BARAÚNAS";"R$ 61.986,91";
"04/2016";"Legais, Voluntárias e Específicas";"12KU - APOIO A IMPLANTACAO DE ESCOLAS PARA EDUCACAO INFANTIL";"Sem informação";"Administração Pública Municipal";"PB";"SANTA RITA";"R$ 64.913,32";
"06/2016";"Legais, Voluntárias e Específicas";"12KU - APOIO A IMPLANTACAO DE ESCOLAS PARA EDUCACAO INFANTIL";"Sem informação";"Administração Pública Municipal";"PB";"POMBAL";"R$ 72.729,11";
"09/2016";"Legais, Voluntárias e Específicas";"12KU - APOIO A IMPLANTACAO DE ESCOLAS PARA EDUCACAO INFANTIL";"Sem informação";"Administração Pública Municipal";"PB";"LIVRAMENTO";"R$ 80.574,65";
"05/2016";"Legais, Voluntárias e Específicas";"12KU - APOIO A IMPLANTACAO DE ESCOLAS PARA EDUCACAO INFANTIL";"Sem informação";"Administração Pública Municipal";"PB";"JERICÓ";"R$ 90.804,34";
"12/2016";"Legais, Voluntárias e Específicas";"12KU - APOIO A IMPLANTACAO DE ESCOLAS PARA EDUCACAO INFANTIL";"Sem informação";"Administração Pública Municipal";"PB";"CACIMBAS";"R$ 90.804,34";
"12/2016";"Legais, Voluntárias e Específicas";"12KU - APOIO A IMPLANTACAO DE ESCOLAS PARA EDUCACAO INFANTIL";"Sem informação";"Administração Pública Municipal";"PB";"LIVRAMENTO";"R$ 90.804,34";
"01/2016";"Legais, Voluntárias e Específicas";"12KU - APOIO A IMPLANTACAO DE ESCOLAS PARA EDUCACAO INFANTIL";"Sem informação";"Administração Pública Municipal";"PB";"ALGODÃO DE JANDAÍRA";"R$ 90.804,34";
"12/2016";"Legais, Voluntárias e Específicas";"12KU - APOIO A IMPLANTACAO DE ESCOLAS PARA EDUCACAO INFANTIL";"Sem informação";"Administração Pública Municipal";"PB";"CATURITÉ";"R$ 90.804,34";
"02/2016";"Legais, Voluntárias e Específicas";"12KU - APOIO A IMPLANTACAO DE ESCOLAS PARA EDUCACAO INFANTIL";"Sem informação";"Administração Pública Municipal";"PB";"LIVRAMENTO";"R$ 92.970,75";
"02/2016";"Legais, Voluntárias e Específicas";"12KU - APOIO A IMPLANTACAO DE ESCOLAS PARA EDUCACAO INFANTIL";"Sem informação";"Administração Pública Municipal";"PB";"SÃO JOSÉ DE CAIANA";"R$ 98.585,74";
"01/2016";"Legais, Voluntárias e Específicas";"12KU - APOIO A IMPLANTACAO DE ESCOLAS PARA EDUCACAO INFANTIL";"Sem informação";"Administração Pública Municipal";"PB";"QUEIMADAS";"R$ 99.633,74";
"05/2016";"Legais, Voluntárias e Específicas";"12KU - APOIO A IMPLANTACAO DE ESCOLAS PARA EDUCACAO INFANTIL";"Sem informação";"Administração Pública Municipal";"PB";"TAVARES";"R$ 104.890,89";
"12/2016";"Legais, Voluntárias e Específicas";"12KU - APOIO A IMPLANTACAO DE ESCOLAS PARA EDUCACAO INFANTIL";"Sem informação";"Administração Pública Municipal";"PB";"POCINHOS";"R$ 104.890,89";
"12/2016";"Legais, Voluntárias e Específicas";"12KU - APOIO A IMPLANTACAO DE ESCOLAS PARA EDUCACAO INFANTIL";"Sem informação";"Administração Pública Municipal";"PB";"AREIA DE BARAÚNAS";"R$ 109.400,41";
"07/2016";"Legais, Voluntárias e Específicas";"12KU - APOIO A IMPLANTACAO DE ESCOLAS PARA EDUCACAO INFANTIL";"Sem informação";"Administração Pública Municipal";"PB";"BAYEUX";"R$ 119.383,48";
"06/2016";"Legais, Voluntárias e Específicas";"12KU - APOIO A IMPLANTACAO DE ESCOLAS PARA EDUCACAO INFANTIL";"Sem informação";"Administração Pública Municipal";"PB";"SÃO JOSÉ DOS RAMOS";"R$ 119.383,48";
"12/2016";"Legais, Voluntárias e Específicas";"12KU - APOIO A IMPLANTACAO DE ESCOLAS PARA EDUCACAO INFANTIL";"Sem informação";"Administração Pública Municipal";"PB";"BAYEUX";"R$ 168.467,31";
"12/2016";"Legais, Voluntárias e Específicas";"12KU - APOIO A IMPLANTACAO DE ESCOLAS PARA EDUCACAO INFANTIL";"Sem informação";"Administração Pública Municipal";"PB";"SOUSA";"R$ 209.781,78";
"12/2016";"Legais, Voluntárias e Específicas";"12KU - APOIO A IMPLANTACAO DE ESCOLAS PARA EDUCACAO INFANTIL";"Sem informação";"Administração Pública Municipal";"PB";"QUEIMADAS";"R$ 211.634,71";
"01/2016";"Legais, Voluntárias e Específicas";"12KU - APOIO A IMPLANTACAO DE ESCOLAS PARA EDUCACAO INFANTIL";"Sem informação";"Administração Pública Municipal";"PB";"SOUSA";"R$ 217.490,88";
"01/2016";"Legais, Voluntárias e Específicas";"12KU - APOIO A IMPLANTACAO DE ESCOLAS PARA EDUCACAO INFANTIL";"Sem informação";"Administração Pública Municipal";"PB";"SAPÉ";"R$ 231.337,33";
"06/2016";"Legais, Voluntárias e Específicas";"12KU - APOIO A IMPLANTACAO DE ESCOLAS PARA EDUCACAO INFANTIL";"Sem informação";"Administração Pública Municipal";"PB";"CAMPINA GRANDE";"R$ 244.671,89";
"09/2016";"Legais, Voluntárias e Específicas";"12KU - APOIO A IMPLANTACAO DE ESCOLAS PARA EDUCACAO INFANTIL";"Sem informação";"Administração Pública Municipal";"PB";"BAYEUX";"R$ 265.975,11";
"12/2016";"Legais, Voluntárias e Específicas";"12KU - APOIO A IMPLANTACAO DE ESCOLAS PARA EDUCACAO INFANTIL";"Sem informação";"Administração Pública Municipal";"PB";"LAGOA SECA";"R$ 268.354,74";
"08/2016";"Legais, Voluntárias e Específicas";"12KU - APOIO A IMPLANTACAO DE ESCOLAS PARA EDUCACAO INFANTIL";"Sem informação";"Administração Pública Municipal";"PB";"TEIXEIRA";"R$ 272.771,34";
"03/2016";"Legais, Voluntárias e Específicas";"12KU - APOIO A IMPLANTACAO DE ESCOLAS PARA EDUCACAO INFANTIL";"Sem informação";"Administração Pública Municipal";"PB";"POMBAL";"R$ 290.916,45";
"12/2016";"Legais, Voluntárias e Específicas";"12KU - APOIO A IMPLANTACAO DE ESCOLAS PARA EDUCACAO INFANTIL";"Sem informação";"Administração Pública Municipal";"PB";"CAMPINA GRANDE";"R$ 311.525,95";
"02/2016";"Legais, Voluntárias e Específicas";"12KU - APOIO A IMPLANTACAO DE ESCOLAS PARA EDUCACAO INFANTIL";"Sem informação";"Administração Pública Municipal";"PB";"POMBAL";"R$ 468.536,45";
"12/2016";"Legais, Voluntárias e Específicas";"12KU - APOIO A IMPLANTACAO DE ESCOLAS PARA EDUCACAO INFANTIL";"Sem informação";"Administração Pública Municipal";"PB";"SALGADO DE SÃO FÉLIX";"R$ 568.352,14";
"02/2016";"Legais, Voluntárias e Específicas";"12KU - APOIO A IMPLANTACAO DE ESCOLAS PARA EDUCACAO INFANTIL";"Sem informação";"Administração Pública Municipal";"PB";"JOÃO PESSOA";"R$ 643.206,66";
"01/2016";"Legais, Voluntárias e Específicas";"12KU - APOIO A IMPLANTACAO DE ESCOLAS PARA EDUCACAO INFANTIL";"Sem informação";"Administração Pública Municipal";"PB";"JOÃO PESSOA";"R$ 807.077,51";
"12/2016";"Legais, Voluntárias e Específicas";"12KU - APOIO A IMPLANTACAO DE ESCOLAS PARA EDUCACAO INFANTIL";"Sem informação";"Administração Pública Municipal";"PB";"JOÃO PESSOA";"R$ 3.891.790,10";
